case_id,style_id,style_label,character_label,character_name,style_name,tier,role,limit_break,limit_break_max,計算_STR,計算_DEX,計算_WIS,計算_SPR,計算_LUK,計算_CON,サポート10%加算_STR,サポート10%加算_DEX,サポート10%加算_WIS,サポート10%加算_SPR,サポート10%加算_LUK,サポート10%加算_CON,実機_STR,実機_DEX,実機_WIS,実機_SPR,実機_LUK,実機_CON,差分_実機-計算_STR,差分_実機-計算_DEX,差分_実機-計算_WIS,差分_実機-計算_SPR,差分_実機-計算_LUK,差分_実機-計算_CON,比較結果,計算前提,実機確認メモ,生成日
1001706-LB0,1001706,TKunimi06,TKunimi,國見 タマ,激突！！エア・ベース,SS,Healer,0,4,399,394,468,430,381,359,40,40,47,43,39,36,,,,,,,"=IF(W106="""","""",W106-K106)","=IF(X106="""","""",X106-L106)","=IF(Y106="""","""",Y106-M106)","=IF(Z106="""","""",Z106-N106)","=IF(AA106="""","""",AA106-O106)","=IF(AB106="""","""",AB106-P106)","=IF(COUNTA(W106:AB106)=0,""未入力"",IF(COUNTA(W106:AB106)<6,""一部入力"",IF(COUNTIF(AC106:AH106,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001706-LB4,1001706,TKunimi06,TKunimi,國見 タマ,激突！！エア・ベース,SS,Healer,4,4,486,480,563,522,467,446,49,48,57,53,47,45,,,,,,,"=IF(W107="""","""",W107-K107)","=IF(X107="""","""",X107-L107)","=IF(Y107="""","""",Y107-M107)","=IF(Z107="""","""",Z107-N107)","=IF(AA107="""","""",AA107-O107)","=IF(AB107="""","""",AB107-P107)","=IF(COUNTA(W107:AB107)=0,""未入力"",IF(COUNTA(W107:AB107)<6,""一部入力"",IF(COUNTIF(AC107:AH107,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001707-LB0,1001707,TKunimi07,TKunimi,國見 タマ,幻想のコーラル,SS,Healer,0,4,399,394,468,430,381,359,40,40,47,43,39,36,,,,,,,"=IF(W108="""","""",W108-K108)","=IF(X108="""","""",X108-L108)","=IF(Y108="""","""",Y108-M108)","=IF(Z108="""","""",Z108-N108)","=IF(AA108="""","""",AA108-O108)","=IF(AB108="""","""",AB108-P108)","=IF(COUNTA(W108:AB108)=0,""未入力"",IF(COUNTA(W108:AB108)<6,""一部入力"",IF(COUNTIF(AC108:AH108,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001707-LB4,1001707,TKunimi07,TKunimi,國見 タマ,幻想のコーラル,SS,Healer,4,4,486,480,563,522,467,446,49,48,57,53,47,45,,,,,,,"=IF(W109="""","""",W109-K109)","=IF(X109="""","""",X109-L109)","=IF(Y109="""","""",Y109-M109)","=IF(Z109="""","""",Z109-N109)","=IF(AA109="""","""",AA109-O109)","=IF(AB109="""","""",AB109-P109)","=IF(COUNTA(W109:AB109)=0,""未入力"",IF(COUNTA(W109:AB109)<6,""一部入力"",IF(COUNTIF(AC109:AH109,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001708-LB0,1001708,TKunimi08,TKunimi,國見 タマ,トワイライト・メモリーズ,SS,Buffer,0,4,399,394,468,430,381,359,40,40,47,43,39,36,,,,,,,"=IF(W110="""","""",W110-K110)","=IF(X110="""","""",X110-L110)","=IF(Y110="""","""",Y110-M110)","=IF(Z110="""","""",Z110-N110)","=IF(AA110="""","""",AA110-O110)","=IF(AB110="""","""",AB110-P110)","=IF(COUNTA(W110:AB110)=0,""未入力"",IF(COUNTA(W110:AB110)<6,""一部入力"",IF(COUNTIF(AC110:AH110,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001708-LB4,1001708,TKunimi08,TKunimi,國見 タマ,トワイライト・メモリーズ,SS,Buffer,4,4,486,480,563,522,467,446,49,48,57,53,47,45,,,,,,,"=IF(W111="""","""",W111-K111)","=IF(X111="""","""",X111-L111)","=IF(Y111="""","""",Y111-M111)","=IF(Z111="""","""",Z111-N111)","=IF(AA111="""","""",AA111-O111)","=IF(AB111="""","""",AB111-P111)","=IF(COUNTA(W111:AB111)=0,""未入力"",IF(COUNTA(W111:AB111)<6,""一部入力"",IF(COUNTIF(AC111:AH111,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001709-LB0,1001709,TKunimi09,TKunimi,國見 タマ,戦ぐゆりかご,S,Healer,0,10,317,313,378,366,302,302,32,32,38,37,31,31,,,,,,,"=IF(W112="""","""",W112-K112)","=IF(X112="""","""",X112-L112)","=IF(Y112="""","""",Y112-M112)","=IF(Z112="""","""",Z112-N112)","=IF(AA112="""","""",AA112-O112)","=IF(AB112="""","""",AB112-P112)","=IF(COUNTA(W112:AB112)=0,""未入力"",IF(COUNTA(W112:AB112)<6,""一部入力"",IF(COUNTIF(AC112:AH112,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001709-LB10,1001709,TKunimi09,TKunimi,國見 タマ,戦ぐゆりかご,S,Healer,10,10,383,378,450,435,367,367,39,38,45,44,37,37,,,,,,,"=IF(W113="""","""",W113-K113)","=IF(X113="""","""",X113-L113)","=IF(Y113="""","""",Y113-M113)","=IF(Z113="""","""",Z113-N113)","=IF(AA113="""","""",AA113-O113)","=IF(AB113="""","""",AB113-P113)","=IF(COUNTA(W113:AB113)=0,""未入力"",IF(COUNTA(W113:AB113)<6,""一部入力"",IF(COUNTIF(AC113:AH113,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001710-LB0,1001710,TKunimi10,TKunimi,國見 タマ,ようこそ♪ナイトメア・パレード,SSR,Debuffer,0,4,399,394,468,430,381,359,40,40,47,43,39,36,,,,,,,"=IF(W114="""","""",W114-K114)","=IF(X114="""","""",X114-L114)","=IF(Y114="""","""",Y114-M114)","=IF(Z114="""","""",Z114-N114)","=IF(AA114="""","""",AA114-O114)","=IF(AB114="""","""",AB114-P114)","=IF(COUNTA(W114:AB114)=0,""未入力"",IF(COUNTA(W114:AB114)<6,""一部入力"",IF(COUNTIF(AC114:AH114,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1001710-LB4,1001710,TKunimi10,TKunimi,國見 タマ,ようこそ♪ナイトメア・パレード,SSR,Debuffer,4,4,486,480,563,522,467,446,49,48,57,53,47,45,,,,,,,"=IF(W115="""","""",W115-K115)","=IF(X115="""","""",X115-L115)","=IF(Y115="""","""",Y115-M115)","=IF(Z115="""","""",Z115-N115)","=IF(AA115="""","""",AA115-O115)","=IF(AB115="""","""",AB115-P115)","=IF(COUNTA(W115:AB115)=0,""未入力"",IF(COUNTA(W115:AB115)<6,""一部入力"",IF(COUNTIF(AC115:AH115,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002101-LB0,1002101,EAoi01,EAoi,蒼井 えりか,戦場の花散らし,A,Defender,0,20,246,284,294,257,281,285,25,29,30,26,29,29,,,,,,,"=IF(W116="""","""",W116-K116)","=IF(X116="""","""",X116-L116)","=IF(Y116="""","""",Y116-M116)","=IF(Z116="""","""",Z116-N116)","=IF(AA116="""","""",AA116-O116)","=IF(AB116="""","""",AB116-P116)","=IF(COUNTA(W116:AB116)=0,""未入力"",IF(COUNTA(W116:AB116)<6,""一部入力"",IF(COUNTIF(AC116:AH116,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002101-LB20,1002101,EAoi01,EAoi,蒼井 えりか,戦場の花散らし,A,Defender,20,20,290,328,340,303,323,330,29,33,34,31,33,33,,,,,,,"=IF(W117="""","""",W117-K117)","=IF(X117="""","""",X117-L117)","=IF(Y117="""","""",Y117-M117)","=IF(Z117="""","""",Z117-N117)","=IF(AA117="""","""",AA117-O117)","=IF(AB117="""","""",AB117-P117)","=IF(COUNTA(W117:AB117)=0,""未入力"",IF(COUNTA(W117:AB117)<6,""一部入力"",IF(COUNTIF(AC117:AH117,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002102-LB0,1002102,EAoi02,EAoi,蒼井 えりか,セツナ・memory,S,Defender,0,10,317,312,365,365,297,313,32,32,37,37,30,32,,,,,,,"=IF(W118="""","""",W118-K118)","=IF(X118="""","""",X118-L118)","=IF(Y118="""","""",Y118-M118)","=IF(Z118="""","""",Z118-N118)","=IF(AA118="""","""",AA118-O118)","=IF(AB118="""","""",AB118-P118)","=IF(COUNTA(W118:AB118)=0,""未入力"",IF(COUNTA(W118:AB118)<6,""一部入力"",IF(COUNTIF(AC118:AH118,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002102-LB10,1002102,EAoi02,EAoi,蒼井 えりか,セツナ・memory,S,Defender,10,10,383,376,437,434,361,380,39,38,44,44,37,38,,,,,,,"=IF(W119="""","""",W119-K119)","=IF(X119="""","""",X119-L119)","=IF(Y119="""","""",Y119-M119)","=IF(Z119="""","""",Z119-N119)","=IF(AA119="""","""",AA119-O119)","=IF(AB119="""","""",AB119-P119)","=IF(COUNTA(W119:AB119)=0,""未入力"",IF(COUNTA(W119:AB119)<6,""一部入力"",IF(COUNTIF(AC119:AH119,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002103-LB0,1002103,EAoi03,EAoi,蒼井 えりか,ココロ・Inspire,SS,Defender,0,4,377,371,432,406,353,349,38,38,44,41,36,35,,,,,,,"=IF(W120="""","""",W120-K120)","=IF(X120="""","""",X120-L120)","=IF(Y120="""","""",Y120-M120)","=IF(Z120="""","""",Z120-N120)","=IF(AA120="""","""",AA120-O120)","=IF(AB120="""","""",AB120-P120)","=IF(COUNTA(W120:AB120)=0,""未入力"",IF(COUNTA(W120:AB120)<6,""一部入力"",IF(COUNTIF(AC120:AH120,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002103-LB4,1002103,EAoi03,EAoi,蒼井 えりか,ココロ・Inspire,SS,Defender,4,4,465,457,525,497,438,439,47,46,53,50,44,44,,,,,,,"=IF(W121="""","""",W121-K121)","=IF(X121="""","""",X121-L121)","=IF(Y121="""","""",Y121-M121)","=IF(Z121="""","""",Z121-N121)","=IF(AA121="""","""",AA121-O121)","=IF(AB121="""","""",AB121-P121)","=IF(COUNTA(W121:AB121)=0,""未入力"",IF(COUNTA(W121:AB121)<6,""一部入力"",IF(COUNTIF(AC121:AH121,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002104-LB0,1002104,EAoi04,EAoi,蒼井 えりか,トドケ・Miracle,SS,Defender,0,4,434,358,405,415,387,420,44,36,41,42,39,42,,,,,,,"=IF(W122="""","""",W122-K122)","=IF(X122="""","""",X122-L122)","=IF(Y122="""","""",Y122-M122)","=IF(Z122="""","""",Z122-N122)","=IF(AA122="""","""",AA122-O122)","=IF(AB122="""","""",AB122-P122)","=IF(COUNTA(W122:AB122)=0,""未入力"",IF(COUNTA(W122:AB122)<6,""一部入力"",IF(COUNTIF(AC122:AH122,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002104-LB4,1002104,EAoi04,EAoi,蒼井 えりか,トドケ・Miracle,SS,Defender,4,4,521,444,497,507,472,510,53,45,50,51,48,51,,,,,,,"=IF(W123="""","""",W123-K123)","=IF(X123="""","""",X123-L123)","=IF(Y123="""","""",Y123-M123)","=IF(Z123="""","""",Z123-N123)","=IF(AA123="""","""",AA123-O123)","=IF(AB123="""","""",AB123-P123)","=IF(COUNTA(W123:AB123)=0,""未入力"",IF(COUNTA(W123:AB123)<6,""一部入力"",IF(COUNTIF(AC123:AH123,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002105-LB0,1002105,EAoi05,EAoi,蒼井 えりか,キララ・究極のアイドル,SS,Defender,0,4,399,392,455,429,375,371,40,40,46,43,38,38,,,,,,,"=IF(W124="""","""",W124-K124)","=IF(X124="""","""",X124-L124)","=IF(Y124="""","""",Y124-M124)","=IF(Z124="""","""",Z124-N124)","=IF(AA124="""","""",AA124-O124)","=IF(AB124="""","""",AB124-P124)","=IF(COUNTA(W124:AB124)=0,""未入力"",IF(COUNTA(W124:AB124)<6,""一部入力"",IF(COUNTIF(AC124:AH124,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002105-LB4,1002105,EAoi05,EAoi,蒼井 えりか,キララ・究極のアイドル,SS,Defender,4,4,486,478,548,520,459,461,49,48,55,52,46,47,,,,,,,"=IF(W125="""","""",W125-K125)","=IF(X125="""","""",X125-L125)","=IF(Y125="""","""",Y125-M125)","=IF(Z125="""","""",Z125-N125)","=IF(AA125="""","""",AA125-O125)","=IF(AB125="""","""",AB125-P125)","=IF(COUNTA(W125:AB125)=0,""未入力"",IF(COUNTA(W125:AB125)<6,""一部入力"",IF(COUNTIF(AC125:AH125,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002106-LB0,1002106,EAoi06,EAoi,蒼井 えりか,上達の手応え,S,Defender,0,10,350,301,322,331,308,357,35,31,33,34,31,36,,,,,,,"=IF(W126="""","""",W126-K126)","=IF(X126="""","""",X126-L126)","=IF(Y126="""","""",Y126-M126)","=IF(Z126="""","""",Z126-N126)","=IF(AA126="""","""",AA126-O126)","=IF(AB126="""","""",AB126-P126)","=IF(COUNTA(W126:AB126)=0,""未入力"",IF(COUNTA(W126:AB126)<6,""一部入力"",IF(COUNTIF(AC126:AH126,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002106-LB10,1002106,EAoi06,EAoi,蒼井 えりか,上達の手応え,S,Defender,10,10,416,365,391,399,371,425,42,37,40,40,38,43,,,,,,,"=IF(W127="""","""",W127-K127)","=IF(X127="""","""",X127-L127)","=IF(Y127="""","""",Y127-M127)","=IF(Z127="""","""",Z127-N127)","=IF(AA127="""","""",AA127-O127)","=IF(AB127="""","""",AB127-P127)","=IF(COUNTA(W127:AB127)=0,""未入力"",IF(COUNTA(W127:AB127)<6,""一部入力"",IF(COUNTIF(AC127:AH127,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002107-LB0,1002107,EAoi07,EAoi,蒼井 えりか,ヒビケ・Battlecry,SS,Admiral,0,4,399,392,455,429,375,371,40,40,46,43,38,38,,,,,,,"=IF(W128="""","""",W128-K128)","=IF(X128="""","""",X128-L128)","=IF(Y128="""","""",Y128-M128)","=IF(Z128="""","""",Z128-N128)","=IF(AA128="""","""",AA128-O128)","=IF(AB128="""","""",AB128-P128)","=IF(COUNTA(W128:AB128)=0,""未入力"",IF(COUNTA(W128:AB128)<6,""一部入力"",IF(COUNTIF(AC128:AH128,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002107-LB4,1002107,EAoi07,EAoi,蒼井 えりか,ヒビケ・Battlecry,SS,Admiral,4,4,486,478,548,520,459,461,49,48,55,52,46,47,,,,,,,"=IF(W129="""","""",W129-K129)","=IF(X129="""","""",X129-L129)","=IF(Y129="""","""",Y129-M129)","=IF(Z129="""","""",Z129-N129)","=IF(AA129="""","""",AA129-O129)","=IF(AB129="""","""",AB129-P129)","=IF(COUNTA(W129:AB129)=0,""未入力"",IF(COUNTA(W129:AB129)<6,""一部入力"",IF(COUNTIF(AC129:AH129,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002108-LB0,1002108,EAoi08,EAoi,蒼井 えりか,ヒカル・Mermaid Vacation,SSR,Debuffer,0,4,399,392,455,429,375,371,40,40,46,43,38,38,,,,,,,"=IF(W130="""","""",W130-K130)","=IF(X130="""","""",X130-L130)","=IF(Y130="""","""",Y130-M130)","=IF(Z130="""","""",Z130-N130)","=IF(AA130="""","""",AA130-O130)","=IF(AB130="""","""",AB130-P130)","=IF(COUNTA(W130:AB130)=0,""未入力"",IF(COUNTA(W130:AB130)<6,""一部入力"",IF(COUNTIF(AC130:AH130,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002108-LB4,1002108,EAoi08,EAoi,蒼井 えりか,ヒカル・Mermaid Vacation,SSR,Debuffer,4,4,486,478,548,520,459,461,49,48,55,52,46,47,,,,,,,"=IF(W131="""","""",W131-K131)","=IF(X131="""","""",X131-L131)","=IF(Y131="""","""",Y131-M131)","=IF(Z131="""","""",Z131-N131)","=IF(AA131="""","""",AA131-O131)","=IF(AB131="""","""",AB131-P131)","=IF(COUNTA(W131:AB131)=0,""未入力"",IF(COUNTA(W131:AB131)<6,""一部入力"",IF(COUNTIF(AC131:AH131,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002109-LB0,1002109,EAoi09,EAoi,蒼井 えりか,ツナグ・Legacy,SSR,Healer,0,4,399,392,455,429,375,371,40,40,46,43,38,38,,,,,,,"=IF(W132="""","""",W132-K132)","=IF(X132="""","""",X132-L132)","=IF(Y132="""","""",Y132-M132)","=IF(Z132="""","""",Z132-N132)","=IF(AA132="""","""",AA132-O132)","=IF(AB132="""","""",AB132-P132)","=IF(COUNTA(W132:AB132)=0,""未入力"",IF(COUNTA(W132:AB132)<6,""一部入力"",IF(COUNTIF(AC132:AH132,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002109-LB4,1002109,EAoi09,EAoi,蒼井 えりか,ツナグ・Legacy,SSR,Healer,4,4,486,478,548,520,459,461,49,48,55,52,46,47,,,,,,,"=IF(W133="""","""",W133-K133)","=IF(X133="""","""",X133-L133)","=IF(Y133="""","""",Y133-M133)","=IF(Z133="""","""",Z133-N133)","=IF(AA133="""","""",AA133-O133)","=IF(AB133="""","""",AB133-P133)","=IF(COUNTA(W133:AB133)=0,""未入力"",IF(COUNTA(W133:AB133)<6,""一部入力"",IF(COUNTIF(AC133:AH133,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002201-LB0,1002201,IMinase01,IMinase,水瀬 いちご,戦場の華火,A,Attacker,0,20,288,279,286,289,245,247,29,28,29,29,25,25,,,,,,,"=IF(W134="""","""",W134-K134)","=IF(X134="""","""",X134-L134)","=IF(Y134="""","""",Y134-M134)","=IF(Z134="""","""",Z134-N134)","=IF(AA134="""","""",AA134-O134)","=IF(AB134="""","""",AB134-P134)","=IF(COUNTA(W134:AB134)=0,""未入力"",IF(COUNTA(W134:AB134)<6,""一部入力"",IF(COUNTIF(AC134:AH134,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
1002201-LB20,1002201,IMinase01,IMinase,水瀬 いちご,戦場の華火,A,Attacker,20,20,333,323,331,332,289,291,34,33,34,34,29,30,,,,,,,"=IF(W135="""","""",W135-K135)","=IF(X135="""","""",X135-L135)","=IF(Y135="""","""",Y135-M135)","=IF(Z135="""","""",Z135-N135)","=IF(AA135="""","""",AA135-O135)","=IF(AB135="""","""",AB135-P135)","=IF(COUNTA(W135:AB135)=0,""未入力"",IF(COUNTA(W135:AB135)<6,""一部入力"",IF(COUNTIF(AC135:AH135,0)=6,""一致"",""差分あり"")))",Lv200・転生5回・能力ボード最大・宝珠最大・装備なし。未選択の同キャラスタイルは完凸。Partyで選択した同キャラスタイルのLB上書きは組合せ依存のため本CSV外。,,2026-06-29
